family	region	genome	locus_tag	original_product	transferred_product	origin	source_genomes	n_sources	n_agree	n_disagree	group_size
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_204		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
1	JABDZD010000007.1.region001	Pantoea_ananatis_PANS_4_2	ctg21_2		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_397		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_327		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	C7423_1076	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					19
1	JALKKS010000005.1.region001	Pantoea_ananatis_2-1	ctg27_257		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
1	JABEAA010000005.1.region001	Pantoea_ananatis_PNA_07_14	ctg19_256		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
1	QGTO01000003.1.region001	Pantoea_ananatis_PNA_98-11	C7426_103305	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					19
1	JALKKT010000005.1.region001	Pantoea_ananatis_07-14	ctg25_90		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
1	JABDYW010000005.1.region001	Pantoea_ananatis_PANS_2_1	ctg22_257		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
1	JALKKB010000003.1.region001	Pantoea_ananatis_98-11	ctg29_272		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18240	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					19
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09470	radical SAM protein	radical SAM protein	observed					19
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_204		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	NMZV01000006.1.region001	Pantoea_ananatis_PANS_04-2	CG432_16680	radical SAM protein	radical SAM protein	observed					19
1	JALKIU010000007.1.region001	Pantoea_ananatis_4-2	ctg29_3		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_197		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07245	radical SAM protein	radical SAM protein	observed					19
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_302		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_203		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	JABDZD010000007.1.region001	Pantoea_ananatis_PANS_4_2	ctg21_3		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_398		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_326		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	C7423_1077	hypothetical protein	radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	JALKKS010000005.1.region001	Pantoea_ananatis_2-1	ctg27_256		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	JABEAA010000005.1.region001	Pantoea_ananatis_PNA_07_14	ctg19_255		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	QGTO01000003.1.region001	Pantoea_ananatis_PNA_98-11	C7426_103306	hypothetical protein	radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	JALKKT010000005.1.region001	Pantoea_ananatis_07-14	ctg25_91		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	JABDYW010000005.1.region001	Pantoea_ananatis_PANS_2_1	ctg22_256		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	JALKKB010000003.1.region001	Pantoea_ananatis_98-11	ctg29_273		radical SAM protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	0	19
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18245	radical SAM protein	radical SAM protein	observed					19
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09475	sulfurtransferase	sulfurtransferase	observed					19
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_203		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	NMZV01000006.1.region001	Pantoea_ananatis_PANS_04-2	CG432_16685	sulfurtransferase	sulfurtransferase	observed					19
1	JALKIU010000007.1.region001	Pantoea_ananatis_4-2	ctg29_4		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_198		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07250	sulfurtransferase	sulfurtransferase	observed					19
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_301		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_202		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	JABDZD010000007.1.region001	Pantoea_ananatis_PANS_4_2	ctg21_4		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_399		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_325		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	C7423_1078	thiosulfate/3-mercaptopyruvate sulfurtransferase	thiosulfate/3-mercaptopyruvate sulfurtransferase	observed					19
1	JALKKS010000005.1.region001	Pantoea_ananatis_2-1	ctg27_255		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	JABEAA010000005.1.region001	Pantoea_ananatis_PNA_07_14	ctg19_254		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	QGTO01000003.1.region001	Pantoea_ananatis_PNA_98-11	C7426_103307	thiosulfate/3-mercaptopyruvate sulfurtransferase	thiosulfate/3-mercaptopyruvate sulfurtransferase	observed					19
1	JALKKT010000005.1.region001	Pantoea_ananatis_07-14	ctg25_92		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	JABDYW010000005.1.region001	Pantoea_ananatis_PANS_2_1	ctg22_255		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	JALKKB010000003.1.region001	Pantoea_ananatis_98-11	ctg29_274		sulfurtransferase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	4	4	2	19
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18250	sulfurtransferase	sulfurtransferase	observed					19
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09480	MFS transporter	MFS transporter	observed					19
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_202		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	NMZV01000006.1.region001	Pantoea_ananatis_PANS_04-2	CG432_16690	MFS transporter	MFS transporter	observed					19
1	JALKIU010000007.1.region001	Pantoea_ananatis_4-2	ctg29_5		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_199		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07255	MFS transporter	MFS transporter	observed					19
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_300		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_201		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	JABDZD010000007.1.region001	Pantoea_ananatis_PANS_4_2	ctg21_5		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_400		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_324		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	C7423_1079	MFS transporter	MFS transporter	observed					19
1	JALKKS010000005.1.region001	Pantoea_ananatis_2-1	ctg27_254		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	JABEAA010000005.1.region001	Pantoea_ananatis_PNA_07_14	ctg19_253		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	QGTO01000003.1.region001	Pantoea_ananatis_PNA_98-11	C7426_103308	MFS transporter	MFS transporter	observed					19
1	JALKKT010000005.1.region001	Pantoea_ananatis_07-14	ctg25_93		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	JABDYW010000005.1.region001	Pantoea_ananatis_PANS_2_1	ctg22_254		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	JALKKB010000003.1.region001	Pantoea_ananatis_98-11	ctg29_275		MFS transporter	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_04-2;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	6	6	0	19
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18255	MFS transporter	MFS transporter	observed					19
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	recovered_JBSPZY010000003.1_0030	hypothetical		none					4
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	recovered_QRDI01000007.1_0004	hypothetical		none					4
1	QGTO01000003.1.region001	Pantoea_ananatis_PNA_98-11	recovered_QGTO01000003.1_0034	hypothetical		none					4
1	CM168046.1.region001	Pantoea_ananatis_SK-1	recovered_CM168046.1_0273	hypothetical		none					4
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09485	STY4528 family pathogenicity island replication protein	STY4528 family pathogenicity island replication protein	observed					19
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_201		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	NMZV01000006.1.region001	Pantoea_ananatis_PANS_04-2	CG432_16700	helix-turn-helix domain-containing protein	helix-turn-helix domain-containing protein	observed					19
1	JALKIU010000007.1.region001	Pantoea_ananatis_4-2	ctg29_6		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_200		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07265	hypothetical protein	STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_299		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_200		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	JABDZD010000007.1.region001	Pantoea_ananatis_PANS_4_2	ctg21_6		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_401		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_323		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	C7423_10710	helix-turn-helix protein	helix-turn-helix protein	observed					19
1	JALKKS010000005.1.region001	Pantoea_ananatis_2-1	ctg27_253		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	JABEAA010000005.1.region001	Pantoea_ananatis_PNA_07_14	ctg19_252		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	QGTO01000003.1.region001	Pantoea_ananatis_PNA_98-11	C7426_103309	helix-turn-helix protein	helix-turn-helix protein	observed					19
1	JALKKT010000005.1.region001	Pantoea_ananatis_07-14	ctg25_94		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	JABDYW010000005.1.region001	Pantoea_ananatis_PANS_2_1	ctg22_253		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	JALKKB010000003.1.region001	Pantoea_ananatis_98-11	ctg29_276		STY4528 family pathogenicity island replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	3	19
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18260	STY4528 family pathogenicity island replication protein	STY4528 family pathogenicity island replication protein	observed					19
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09490	ParE family toxin-like protein	ParE family toxin-like protein	observed					32
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_200		ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
1	JASHLP010000011.1.region001	Pantoea_ananatis_BAV3096	QM553_14305	hypothetical protein	ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
1	NMZV01000006.1.region001	Pantoea_ananatis_PANS_04-2	CG432_16705	hypothetical protein	ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
1	JALKIU010000007.1.region001	Pantoea_ananatis_4-2	ctg29_7		ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_201		ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07270	hypothetical protein	ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_298		ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_199		ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
1	JABDZD010000007.1.region001	Pantoea_ananatis_PANS_4_2	ctg21_7		ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_402		ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_322		ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	C7423_10711	hypothetical protein	ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
1	JALKLZ010000006.1.region001	Pantoea_ananatis_99-12	ctg45_75		ParE family toxin-like protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20WA0254;Pantoea_ananatis_SK-1	4	4	0	32
